price,air__airline_Indigo,air__airline_Jet Airways,air__airline_Other,doj__date_of_journey_week,doj__date_of_journey_day_of_year,location__source,location__destination,dur__duration_cat,dur__duration_over_1000,dur__duration,stops__total_stops,stops__is_direct_flight
3841,0.0,0.0,1.0,0.47058823529411764,0.48305084745762716,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.973802484795001,0.0,1
4823,1.0,0.0,0.0,0.3529411764705882,0.3305084745762712,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9233603638255155,0.0,1
10197,0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,1.0542821604945094,1.0531185386804223,2.0,0,-0.18690539767102712,1.0,0
7229,0.0,1.0,0.0,0.2941176470588235,0.2796610169491526,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9435372122133097,0.0,1
9205,0.0,0.0,0.0,0.6470588235294118,0.6610169491525424,1.0542821604945094,1.0531185386804223,2.0,0,-0.00531376218087933,1.0,0
10844,0.0,1.0,0.0,0.823529411764706,0.847457627118644,-0.2551101096333648,-0.25663423196591045,1.0,0,-0.6106192138147053,1.0,0
7452,0.0,0.0,0.0,0.6470588235294118,0.6355932203389831,-0.2551101096333648,-0.25663423196591045,2.0,1,2.1536090153131,1.0,0
4864,1.0,0.0,0.0,0.6470588235294118,0.6355932203389831,-0.2551101096333648,-0.25663423196591045,1.0,0,-0.6106192138147053,1.0,0
3625,0.0,0.0,1.0,0.9999999999999999,1.0,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9536256364072068,0.0,1
3841,0.0,0.0,1.0,0.6470588235294118,0.6610169491525424,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.9637140606011039,0.0,1
2754,1.0,0.0,0.0,0.5294117647058824,0.5169491525423728,-1.933380113693711,-0.7793649730661341,0.0,0,-1.0948635751217661,0.0,1
11467,0.0,1.0,0.0,0.2941176470588235,0.2627118644067796,-0.2551101096333648,-0.25663423196591045,2.0,0,-0.11628642831374743,1.0,0
13253,0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,-1.933380113693711,-0.7793649730661341,2.0,1,2.436084892742219,2.0,0
13882,0.0,1.0,0.0,0.9999999999999999,1.0,1.0542821604945094,1.0531185386804223,2.0,1,0.741229628167506,2.0,0
3419,1.0,0.0,0.0,0.5882352941176471,0.5593220338983051,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9334487880194126,0.0,1
5201,0.0,0.0,0.0,0.9411764705882352,0.9491525423728813,1.0542821604945094,1.0531185386804223,0.0,0,-0.9334487880194126,0.0,1
3815,0.0,0.0,1.0,0.11764705882352944,0.11864406779661019,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.9536256364072068,0.0,1
8425,0.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.0542821604945094,1.0531185386804223,2.0,1,1.8206910169144959,1.0,0
4239,0.0,0.0,1.0,0.6470588235294118,0.6610169491525424,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9233603638255155,0.0,1
5613,0.0,0.0,1.0,0.47058823529411764,0.48305084745762716,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9536256364072068,0.0,1
3971,0.0,0.0,1.0,0.2941176470588235,0.2796610169491526,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9334487880194126,0.0,1
2050,0.0,0.0,0.0,0.17647058823529405,0.19491525423728817,-1.933380113693711,-0.7793649730661341,0.0,0,-1.1049519993156633,0.0,1
12898,0.0,1.0,0.0,0.7647058823529412,0.7372881355932204,1.0542821604945094,1.0531185386804223,2.0,1,2.1132553185375116,1.0,0
12242,0.0,1.0,0.0,0.3529411764705882,0.3305084745762712,1.0542821604945094,1.0531185386804223,1.0,0,-0.6005307896208082,1.0,0
7725,1.0,0.0,0.0,0.0,0.016949152542372947,1.0542821604945094,1.0531185386804223,1.0,0,-0.7014150315597792,1.0,0
10539,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,-0.2551101096333648,-0.25663423196591045,2.0,1,0.9026444152698597,1.0,0
4282,0.0,0.0,1.0,0.5882352941176471,0.5847457627118644,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9334487880194126,0.0,1
14714,0.0,1.0,0.0,0.8823529411764705,0.8983050847457628,1.0542821604945094,1.0531185386804223,2.0,0,-0.18690539767102712,1.0,0
4148,1.0,0.0,0.0,0.05882352941176472,0.06779661016949157,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.9435372122133097,0.0,1
4649,0.0,0.0,1.0,0.823529411764706,0.8220338983050848,-0.2551101096333648,-0.25663423196591045,1.0,0,-0.6408844863963966,1.0,0
5403,0.0,0.0,1.0,0.2941176470588235,0.2796610169491526,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9334487880194126,0.0,1
14067,0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0542821604945094,1.0531185386804223,2.0,0,-0.4290275783245575,1.0,0
4409,0.0,0.0,1.0,0.47058823529411764,0.4576271186440678,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.9637140606011039,0.0,1
12723,0.0,0.0,0.0,0.6470588235294118,0.6610169491525424,-0.2551101096333648,-0.25663423196591045,2.0,1,2.436084892742219,2.0,0
15129,0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,1.0542821604945094,1.0531185386804223,2.0,1,1.9821058040168493,2.0,0
9103,0.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.0542821604945094,1.0531185386804223,2.0,0,-0.3483201847733807,1.0,0
12373,0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,1.0542821604945094,1.0531185386804223,2.0,1,1.8913099862717755,1.0,0
14714,0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.0542821604945094,1.0531185386804223,2.0,1,1.1649434443111844,1.0,0
6315,0.0,0.0,1.0,0.0,0.016949152542372947,-0.8202097536562262,-0.7793649730661341,2.0,0,-0.29787806380389525,1.0,0
7670,0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,1.0542821604945094,1.0531185386804223,2.0,0,0.539461144289564,1.0,0
6093,1.0,0.0,0.0,0.9999999999999999,1.0,1.0542821604945094,1.0531185386804223,2.0,0,0.45875375073838726,1.0,0
8372,0.0,0.0,0.0,0.9999999999999999,1.0,1.0542821604945094,1.0531185386804223,1.0,0,-0.5198233960696315,1.0,0
5963,0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,1.0542821604945094,1.0531185386804223,2.0,1,1.9720173798229523,1.0,0
10262,0.0,1.0,0.0,0.9999999999999999,1.0,1.0542821604945094,1.0531185386804223,2.0,1,1.941752107241261,1.0,0
15170,0.0,0.0,0.0,0.7058823529411765,0.7118644067796611,-0.2551101096333648,-0.25663423196591045,2.0,1,1.9518405314351581,2.0,0
12384,0.0,1.0,0.0,0.7058823529411765,0.7118644067796611,-0.2551101096333648,-0.25663423196591045,2.0,0,0.33769266041162205,1.0,0
3687,0.0,0.0,1.0,0.7058823529411765,0.7118644067796611,-1.933380113693711,-0.7793649730661341,0.0,0,-1.0040677573766923,0.0,1
4227,0.0,0.0,0.0,0.2941176470588235,0.2627118644067796,-0.2551101096333648,-0.25663423196591045,2.0,0,0.5192842959017698,1.0,0
13227,0.0,0.0,0.0,0.5294117647058824,0.5169491525423728,-0.2551101096333648,-0.25663423196591045,2.0,1,1.5180382910975827,2.0,0
3873,0.0,0.0,1.0,0.3529411764705882,0.35593220338983056,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.9838909089888981,0.0,1
12224,0.0,0.0,0.0,0.8823529411764705,0.8728813559322035,-0.2551101096333648,-0.25663423196591045,2.0,1,1.1750318685050813,2.0,0
8266,0.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.0542821604945094,1.0531185386804223,1.0,0,-0.49964654768183725,1.0,0
12373,0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,1.0542821604945094,1.0531185386804223,2.0,1,0.942998112045448,1.0,0
6496,1.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.0542821604945094,1.0531185386804223,1.0,0,-0.681238183171985,1.0,0
6818,1.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.0542821604945094,1.0531185386804223,2.0,0,-0.4189391541306604,1.0,0
10877,0.0,0.0,0.0,0.9999999999999999,0.9745762711864407,1.0542821604945094,1.0531185386804223,2.0,0,0.21663157008485687,1.0,0
4804,1.0,0.0,0.0,0.5294117647058824,0.5338983050847457,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.9637140606011039,0.0,1
4668,0.0,0.0,1.0,0.9411764705882352,0.923728813559322,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9334487880194126,0.0,1
8576,0.0,0.0,0.0,0.7058823529411765,0.7118644067796611,-0.2551101096333648,-0.25663423196591045,2.0,0,0.5495495684834611,1.0,0
3625,0.0,0.0,1.0,0.6470588235294118,0.6355932203389831,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9233603638255155,0.0,1
17471,0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,-0.8202097536562262,-0.7793649730661341,2.0,1,1.6491878056182452,1.0,0
9663,0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,-0.2551101096333648,-0.25663423196591045,2.0,0,0.46884217493228436,1.0,0
5406,0.0,1.0,0.0,0.2941176470588235,0.2627118644067796,1.0542821604945094,1.0531185386804223,2.0,1,1.0337939297905219,1.0,0
7038,0.0,0.0,0.0,0.7647058823529412,0.7796610169491525,1.0542821604945094,1.0531185386804223,2.0,0,0.5798148410651525,1.0,0
6686,0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,-0.2551101096333648,-0.25663423196591045,2.0,0,-0.27770121541610104,1.0,0
5769,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,-0.8202097536562262,-1.88686640018873,1.0,0,-0.9132719396316183,0.0,1
13817,0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-0.8202097536562262,-0.7793649730661341,2.0,0,0.5091958717078727,1.0,0
9646,0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0542821604945094,1.0531185386804223,2.0,0,0.06530520717640037,1.0,0
10844,0.0,1.0,0.0,0.5882352941176471,0.6101694915254237,-0.2551101096333648,-0.25663423196591045,2.0,0,0.14601260072757716,1.0,0
3850,1.0,0.0,0.0,0.6470588235294118,0.6355932203389831,-1.933380113693711,-0.7793649730661341,0.0,0,-0.9939793331827952,0.0,1
4692,0.0,0.0,1.0,0.47058823529411764,0.4576271186440678,1.0542821604945094,1.0531185386804223,1.0,0,-0.5299118202635286,1.0,0
4544,0.0,1.0,0.0,0.3529411764705882,0.3305084745762712,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9435372122133097,0.0,1
12192,0.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0542821604945094,1.0531185386804223,2.0,0,0.5596379926773583,1.0,0
7005,0.0,0.0,0.0,0.8823529411764705,0.8728813559322035,1.0542821604945094,1.0531185386804223,2.0,0,-0.28778963960999815,1.0,0
6961,0.0,0.0,0.0,0.8823529411764705,0.8983050847457628,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9435372122133097,0.0,1
4804,1.0,0.0,0.0,0.9999999999999999,1.0,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.973802484795001,0.0,1
16704,0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,1.0542821604945094,1.0531185386804223,2.0,1,1.6088341088426568,2.0,0
7198,0.0,0.0,0.0,0.7647058823529412,0.7796610169491525,1.0542821604945094,1.0531185386804223,2.0,0,0.5999916894529467,1.0,0
4409,0.0,0.0,1.0,0.4117647058823529,0.43220338983050854,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.9637140606011039,0.0,1
5277,1.0,0.0,0.0,0.823529411764706,0.8220338983050848,-1.933380113693711,-0.7793649730661341,0.0,0,-0.9939793331827952,0.0,1
3841,0.0,0.0,1.0,0.7058823529411765,0.6864406779661016,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.973802484795001,0.0,1
10262,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,1.0542821604945094,1.0531185386804223,2.0,1,0.7714949007491974,1.0,0
10877,0.0,0.0,0.0,0.8823529411764705,0.8983050847457628,1.0542821604945094,1.0531185386804223,2.0,0,0.11574732814588587,1.0,0
14151,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,-0.2551101096333648,-0.25663423196591045,1.0,0,-0.47946969929404304,1.0,0
5117,0.0,0.0,0.0,0.23529411764705876,0.22033898305084743,1.0542821604945094,1.0531185386804223,2.0,0,0.26707369105434237,1.0,0
8016,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9233603638255155,0.0,1
13381,0.0,0.0,0.0,0.9999999999999999,0.9745762711864407,1.0542821604945094,1.0531185386804223,2.0,1,1.7298951991694218,2.0,0
8610,0.0,0.0,1.0,0.5882352941176471,0.5593220338983051,-0.2551101096333648,-0.25663423196591045,2.0,0,0.3175158120238279,1.0,0
5170,0.0,0.0,0.0,0.11764705882352944,0.11864406779661019,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.973802484795001,0.0,1
11789,0.0,0.0,0.0,0.8823529411764705,0.8728813559322035,1.0542821604945094,1.0531185386804223,2.0,0,-0.38867388154896915,1.0,0
6528,0.0,0.0,0.0,0.8823529411764705,0.8728813559322035,-0.2551101096333648,-0.25663423196591045,2.0,1,1.629010957230451,1.0,0
11753,0.0,0.0,0.0,0.9999999999999999,0.9745762711864407,1.0542821604945094,1.0531185386804223,2.0,0,-0.26761279122220394,2.0,0
11543,0.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.0542821604945094,1.0531185386804223,2.0,1,1.84086786530229,2.0,0
14231,0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,-0.2551101096333648,-0.25663423196591045,2.0,0,-0.12637485250764452,1.0,0
3943,1.0,0.0,0.0,0.7647058823529412,0.7372881355932204,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9334487880194126,0.0,1
7563,0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0542821604945094,1.0531185386804223,2.0,0,-0.18690539767102712,1.0,0
11087,0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-0.8202097536562262,-0.7793649730661341,2.0,1,1.6592762298121422,1.0,0
7202,0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,1.0542821604945094,1.0531185386804223,1.0,0,-0.883006667049927,0.0,1
9194,0.0,0.0,0.0,0.9999999999999999,0.9745762711864407,1.0542821604945094,1.0531185386804223,2.0,0,-0.15664012508933584,1.0,0
4668,0.0,0.0,1.0,0.5294117647058824,0.5338983050847457,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9536256364072068,0.0,1
6442,1.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.0542821604945094,1.0531185386804223,2.0,0,0.4083116297689018,1.0,0
12692,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,-0.2551101096333648,-0.25663423196591045,2.0,1,1.750072047557216,1.0,0
14781,0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,-0.2551101096333648,-0.25663423196591045,1.0,0,-0.580353941233014,1.0,0
6758,1.0,0.0,0.0,0.6470588235294118,0.6610169491525424,1.0542821604945094,1.0531185386804223,2.0,0,0.6706106588102264,1.0,0
5613,0.0,0.0,1.0,0.9411764705882352,0.9491525423728813,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9334487880194126,0.0,1
16736,0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,-0.8202097536562262,-0.7793649730661341,2.0,1,1.2153855652806698,1.0,0
9663,0.0,1.0,0.0,0.5294117647058824,0.5169491525423728,-0.2551101096333648,-0.25663423196591045,2.0,1,1.9720173798229523,1.0,0
4423,1.0,0.0,0.0,0.47058823529411764,0.48305084745762716,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9435372122133097,0.0,1
8529,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,-0.2551101096333648,-0.25663423196591045,2.0,1,1.1851202926989786,1.0,0
12778,0.0,0.0,0.0,0.11764705882352944,0.09322033898305082,-0.8202097536562262,-0.7793649730661341,2.0,1,1.4978614427097885,2.0,0
14924,0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.0542821604945094,1.0531185386804223,2.0,1,1.538215139485377,1.0,0
5644,1.0,0.0,0.0,0.823529411764706,0.7966101694915255,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.973802484795001,0.0,1
15603,0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0542821604945094,1.0531185386804223,2.0,0,0.24689684266654818,1.0,0
12242,0.0,1.0,0.0,0.23529411764705876,0.22033898305084743,1.0542821604945094,1.0531185386804223,2.0,0,-0.35840860896727783,1.0,0
10703,0.0,0.0,0.0,0.6470588235294118,0.6610169491525424,1.0542821604945094,1.0531185386804223,2.0,1,2.7992681637225143,3.0,0
5964,0.0,0.0,1.0,0.17647058823529405,0.19491525423728817,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.973802484795001,0.0,1
4729,1.0,0.0,0.0,0.2941176470588235,0.2796610169491526,1.0542821604945094,1.0531185386804223,1.0,0,-0.883006667049927,0.0,1
6860,1.0,0.0,0.0,0.11764705882352944,0.11864406779661019,-0.8202097536562262,-0.7793649730661341,1.0,0,-0.9132719396316183,0.0,1
4804,1.0,0.0,0.0,0.47058823529411764,0.4576271186440678,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.9637140606011039,0.0,1
13817,0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-0.8202097536562262,-0.7793649730661341,2.0,0,0.23680841847265108,1.0,0
6287,1.0,0.0,0.0,0.4117647058823529,0.3813559322033898,1.0542821604945094,1.0531185386804223,2.0,0,-0.4189391541306604,1.0,0
11762,0.0,0.0,0.0,0.0,0.016949152542372947,1.0542821604945094,1.0531185386804223,2.0,1,2.7992681637225143,2.0,0
7276,0.0,0.0,0.0,0.17647058823529405,0.19491525423728817,-0.8202097536562262,-0.7793649730661341,0.0,0,-0.9435372122133097,0.0,1
3850,1.0,0.0,0.0,0.8823529411764705,0.8728813559322035,-1.933380113693711,-0.7793649730661341,0.0,0,-0.9939793331827952,0.0,1
10203,0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,-0.2551101096333648,-0.25663423196591045,2.0,0,0.22671999427875397,1.0,0
8586,0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,-0.2551101096333648,-0.25663423196591045,2.0,0,0.2872505394421366,1.0,0
11410,0.0,0.0,1.0,0.823529411764706,0.8220338983050848,1.0542821604945094,1.0531185386804223,1.0,0,-0.5904423654269111,1.0,0
14571,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,-0.2551101096333648,-0.25663423196591045,2.0,1,1.1851202926989786,1.0,0
5126,0.0,0.0,1.0,0.05882352941176472,0.06779661016949157,-0.8202097536562262,-0.7793649730661341,0.0,0,-0.9334487880194126,0.0,1
8456,0.0,0.0,0.0,0.823529411764706,0.847457627118644,1.0542821604945094,1.0531185386804223,1.0,0,-0.9031835154377212,0.0,1
8625,0.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.0542821604945094,1.0531185386804223,2.0,0,-0.22725909444661554,1.0,0
8586,0.0,1.0,0.0,0.5882352941176471,0.6101694915254237,-0.2551101096333648,-0.25663423196591045,2.0,0,0.10565890395198876,1.0,0
4544,0.0,1.0,0.0,0.2941176470588235,0.30508474576271194,-0.8202097536562262,-1.88686640018873,1.0,0,-0.9132719396316183,0.0,1
7090,0.0,0.0,0.0,0.23529411764705876,0.22033898305084743,1.0542821604945094,1.0531185386804223,2.0,1,1.5886572604548626,2.0,0
9627,0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0542821604945094,1.0531185386804223,2.0,0,-0.00531376218087933,1.0,0
6314,1.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.0542821604945094,1.0531185386804223,2.0,0,-0.11628642831374743,1.0,0
11087,0.0,1.0,0.0,0.17647058823529405,0.14406779661016955,-0.8202097536562262,-0.7793649730661341,2.0,1,1.4776845943219943,1.0,0
31825,0.0,1.0,0.0,0.0,0.0,-0.8202097536562262,-0.7793649730661341,2.0,0,0.5192842959017698,1.0,0
17057,0.0,0.0,0.0,0.0,0.016949152542372947,1.0542821604945094,1.0531185386804223,2.0,0,0.327604236217725,1.0,0
6542,0.0,1.0,0.0,0.4117647058823529,0.3813559322033898,1.0542821604945094,1.0531185386804223,1.0,0,-0.5500886686513228,1.0,0
12935,0.0,0.0,0.0,0.17647058823529405,0.14406779661016955,-0.8202097536562262,-0.7793649730661341,2.0,0,-0.11628642831374743,2.0,0
13022,0.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.0542821604945094,1.0531185386804223,2.0,1,1.8711331378839813,2.0,0
8001,0.0,0.0,1.0,0.0,0.016949152542372947,1.0542821604945094,1.0531185386804223,1.0,0,-0.8930950912438241,0.0,1
11432,0.0,0.0,0.0,0.823529411764706,0.847457627118644,-0.2551101096333648,-0.25663423196591045,2.0,1,1.1649434443111844,2.0,0
9319,1.0,0.0,0.0,0.17647058823529405,0.19491525423728817,-0.2551101096333648,-0.25663423196591045,1.0,0,-0.580353941233014,1.0,0
14781,0.0,1.0,0.0,0.6470588235294118,0.6355932203389831,-0.2551101096333648,-0.25663423196591045,2.0,0,-0.08602115573205613,1.0,0
7174,0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,1.0542821604945094,1.0531185386804223,2.0,1,0.7614064765553002,1.0,0
8586,0.0,1.0,0.0,0.6470588235294118,0.6355932203389831,-0.2551101096333648,-0.25663423196591045,2.0,0,-0.22725909444661554,1.0,0
15353,0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0542821604945094,1.0531185386804223,2.0,0,0.327604236217725,1.0,0
4437,1.0,0.0,0.0,0.17647058823529405,0.14406779661016955,-0.8202097536562262,-0.7793649730661341,1.0,0,-0.7518571525292648,1.0,0
5192,0.0,0.0,1.0,0.8823529411764705,0.8728813559322035,-0.2551101096333648,-0.25663423196591045,2.0,0,-0.26761279122220394,2.0,0
22270,0.0,1.0,0.0,0.0,0.0,-0.8202097536562262,-0.7793649730661341,2.0,1,1.1447665959233901,1.0,0
15129,0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,1.0542821604945094,1.0531185386804223,2.0,1,1.134678171729493,2.0,0
3540,1.0,0.0,0.0,0.5882352941176471,0.5847457627118644,-1.933380113693711,-0.7793649730661341,0.0,0,-0.9838909089888981,0.0,1
6818,1.0,0.0,0.0,0.6470588235294118,0.6610169491525424,1.0542821604945094,1.0531185386804223,2.0,0,0.06530520717640037,1.0,0
10368,0.0,1.0,0.0,0.823529411764706,0.7966101694915255,1.0542821604945094,1.0531185386804223,2.0,0,-0.19699382186492423,2.0,0
4049,1.0,0.0,0.0,0.823529411764706,0.8220338983050848,-1.933380113693711,-0.7793649730661341,0.0,0,-1.0948635751217661,0.0,1
4945,0.0,0.0,1.0,0.17647058823529405,0.1694915254237288,-0.8202097536562262,-0.7793649730661341,0.0,0,-0.9233603638255155,0.0,1
9653,0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0542821604945094,1.0531185386804223,2.0,1,1.1044128991478017,2.0,0
7740,0.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.0542821604945094,1.0531185386804223,2.0,0,0.20654314589095976,1.0,0
8420,0.0,0.0,1.0,0.823529411764706,0.847457627118644,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9334487880194126,0.0,1
12681,0.0,1.0,0.0,0.2941176470588235,0.2627118644067796,-0.2551101096333648,-0.25663423196591045,2.0,0,0.6605222346163293,1.0,0
13067,0.0,1.0,0.0,0.5882352941176471,0.5593220338983051,-0.2551101096333648,-0.25663423196591045,2.0,1,1.3969772007708177,1.0,0
2754,1.0,0.0,0.0,0.17647058823529405,0.19491525423728817,-1.933380113693711,-0.7793649730661341,0.0,0,-1.0948635751217661,0.0,1
15135,0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0542821604945094,1.0531185386804223,2.0,0,0.19645472169706268,1.0,0
7888,0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0542821604945094,1.0531185386804223,2.0,0,0.4184000539627989,1.0,0
7064,0.0,1.0,0.0,0.2941176470588235,0.2627118644067796,-0.2551101096333648,-0.25663423196591045,2.0,1,1.84086786530229,1.0,0
12373,0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,1.0542821604945094,1.0531185386804223,2.0,1,2.1132553185375116,1.0,0
4943,0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,-0.8202097536562262,-0.7793649730661341,2.0,0,0.5293727200956669,1.0,0
6245,0.0,0.0,0.0,0.4117647058823529,0.43220338983050854,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.973802484795001,0.0,1
7064,0.0,1.0,0.0,0.2941176470588235,0.2627118644067796,-0.2551101096333648,-0.25663423196591045,2.0,0,0.33769266041162205,1.0,0
3873,0.0,0.0,1.0,0.8823529411764705,0.8983050847457628,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.9939793331827952,0.0,1
14781,0.0,1.0,0.0,0.5294117647058824,0.5169491525423728,-0.2551101096333648,-0.25663423196591045,1.0,0,-0.5400002444574257,1.0,0
3898,0.0,0.0,1.0,0.4117647058823529,0.3813559322033898,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9435372122133097,0.0,1
3210,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,-1.933380113693711,-0.7793649730661341,0.0,0,-1.0948635751217661,0.0,1
4377,0.0,0.0,1.0,0.17647058823529405,0.19491525423728817,-0.8202097536562262,-0.7793649730661341,0.0,0,-0.9334487880194126,0.0,1
4878,0.0,0.0,1.0,0.6470588235294118,0.6355932203389831,-0.8202097536562262,-1.88686640018873,0.0,0,-0.9637140606011039,0.0,1
8586,0.0,1.0,0.0,0.6470588235294118,0.6355932203389831,-0.2551101096333648,-0.25663423196591045,2.0,0,0.428488478156696,1.0,0
11717,0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-0.8202097536562262,-0.7793649730661341,2.0,0,-0.03557903476257063,1.0,0
3873,0.0,0.0,1.0,0.7647058823529412,0.7796610169491525,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.9939793331827952,0.0,1
14714,0.0,1.0,0.0,0.7647058823529412,0.7796610169491525,1.0542821604945094,1.0531185386804223,2.0,0,-0.04566745895646773,1.0,0
12723,0.0,0.0,0.0,0.8823529411764705,0.8728813559322035,-0.2551101096333648,-0.25663423196591045,2.0,1,0.83202544591258,2.0,0
5403,0.0,0.0,1.0,0.17647058823529405,0.19491525423728817,-0.8202097536562262,-0.7793649730661341,0.0,0,-0.9536256364072068,0.0,1
6979,1.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.0542821604945094,1.0531185386804223,2.0,0,-0.26761279122220394,1.0,0
6741,0.0,0.0,1.0,0.7647058823529412,0.7796610169491525,1.0542821604945094,1.0531185386804223,1.0,0,-0.8930950912438241,0.0,1
3841,0.0,0.0,1.0,0.823529411764706,0.847457627118644,-0.2551101096333648,-0.25663423196591045,0.0,0,-0.9637140606011039,0.0,1
14871,1.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0542821604945094,1.0531185386804223,2.0,0,-0.4189391541306604,1.0,0
13469,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,-0.2551101096333648,-0.25663423196591045,2.0,0,0.11574732814588587,1.0,0
25913,0.0,0.0,0.0,0.0,0.0,-0.8202097536562262,-0.7793649730661341,0.0,0,-0.9435372122133097,0.0,1
18909,0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,1.0542821604945094,1.0531185386804223,2.0,1,1.1548550201172871,2.0,0
